Machine,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Naive,Realtime,4590.344056129456,3023.181606562702,1972.0,0.5330535530236826
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Naive,Realtime,1729.362572669983,1138.9510365334593,785.0,0.4508930401700118
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Naive,Realtime,5613.892818450928,3697.2865873295355,2278.0,0.6230406441306126
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Naive,Realtime,609.9719657897949,401.7250134077088,400.0,0.004312533519271966
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Naive,Realtime,6639.323947906494,4372.631287304124,2957.0,0.4787390217464066
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Naive,Realtime,203.0108642578125,133.7021154083418,167.0,0.1993885304889713
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,203.0108642578125,135.0,135.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,203.0108642578125,134.0,134.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,3565.6447715759277,1851.0,1851.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,609.9719657897949,341.0,341.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,812.8875761032104,376.0,376.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,6639.323947906494,2404.0,2404.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,4590.344056129456,1972.0,1972.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,1729.362572669983,785.0,785.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,5613.892818450928,2278.0,2278.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,609.9719657897949,400.0,400.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,6639.323947906494,2957.0,2957.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,burrows-wheeler-aligner,Perfect,Realtime,203.0108642578125,167.0,167.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-G,Realtime,5102.182312011719,1462.7641209325197,1196.0,0.22304692385662186
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-G,Realtime,1729.362572669983,512.8164501414584,606.0,0.15376823409000265
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-G,Realtime,1729.362572669983,512.8164501414584,534.0,0.03966956902348614
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-G,Realtime,6639.323947906494,1895.6968684677286,2609.0,0.2734009703075015
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-G,Realtime,4590.344056129456,1318.605939774576,1073.0,0.22889649559606334
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-G,Realtime,5613.892818450928,1606.8863217252938,1993.0,0.1937349113269976
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-G,Realtime,609.9719657897949,197.54241183226583,206.0,0.041056253241428024
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-G,Realtime,609.9719657897949,197.54241183226583,192.0,0.028866728293051185
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-G,Realtime,609.9719657897949,197.54241183226583,218.0,0.09384214755841364
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-G,Realtime,609.9719657897949,197.54241183226583,191.0,0.034253465090397
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-A,Realtime,5102.182312011719,1882.311593599997,1196.0,0.5738391250836095
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-A,Realtime,1729.362572669983,659.9015765266997,606.0,0.08894649591864641
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-A,Realtime,1729.362572669983,659.9015765266997,534.0,0.23577074255936278
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-A,Realtime,6639.323947906494,2439.4173622423887,2609.0,0.06499909457938342
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-A,Realtime,4590.344056129456,1696.8062125048557,1073.0,0.5813664608619344
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-A,Realtime,5613.892818450928,2067.7706745039236,1993.0,0.03751664551125118
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-A,Realtime,609.9719657897949,254.20118438681112,206.0,0.23398633197481128
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-A,Realtime,609.9719657897949,254.20118438681112,192.0,0.3239645020146413
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-A,Realtime,609.9719657897949,254.20118438681112,218.0,0.16606047883858313
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Lotaru-A,Realtime,609.9719657897949,254.20118438681112,191.0,0.3308962533340896
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,OnlineP,Realtime,5102.182312011719,1330.5553109662474,1196.0,0.11250444060723024
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,OnlineP,Realtime,1729.362572669983,461.2871106878095,606.0,0.2388001473798523
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,OnlineP,Realtime,1729.362572669983,461.2871106878095,534.0,0.13616645938612454
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,OnlineP,Realtime,6639.323947906494,1828.9999999999998,2609.0,0.29896512073591425
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,OnlineP,Realtime,4590.344056129456,1197.0773072272304,1073.0,0.1156358874438308
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,OnlineP,Realtime,5613.892818450928,1464.0000000000002,1993.0,0.2654290015052683
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,OnlineP,Realtime,609.9719657897949,169.0,206.0,0.1796116504854369
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,OnlineP,Realtime,609.9719657897949,169.0,192.0,0.11979166666666667
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,OnlineP,Realtime,609.9719657897949,169.0,218.0,0.22477064220183487
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,OnlineP,Realtime,609.9719657897949,169.0,191.0,0.11518324607329843
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Naive,Realtime,5102.182312011719,1508.1521477099354,1196.0,0.26099677902168517
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Naive,Realtime,1729.362572669983,511.1816314366588,606.0,0.1564659547249855
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Naive,Realtime,1729.362572669983,511.1816314366588,534.0,0.04273102727217455
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Naive,Realtime,6639.323947906494,1962.5152648512785,2609.0,0.24779023961238847
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Naive,Realtime,4590.344056129456,1356.8580704536914,1073.0,0.2645461979997124
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Naive,Realtime,5613.892818450928,1659.408463556428,1993.0,0.16738160383520925
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Naive,Realtime,609.9719657897949,180.30138360265977,206.0,0.12475056503563219
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Naive,Realtime,609.9719657897949,180.30138360265977,192.0,0.060930293736147036
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Naive,Realtime,609.9719657897949,180.30138360265977,218.0,0.17292943301532215
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Naive,Realtime,609.9719657897949,180.30138360265977,191.0,0.05601369841539388
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Perfect,Realtime,5102.182312011719,1196.0,1196.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Perfect,Realtime,1729.362572669983,606.0,606.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Perfect,Realtime,1729.362572669983,534.0,534.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Perfect,Realtime,6639.323947906494,2609.0,2609.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Perfect,Realtime,4590.344056129456,1073.0,1073.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Perfect,Realtime,5613.892818450928,1993.0,1993.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Perfect,Realtime,609.9719657897949,206.0,206.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Perfect,Realtime,609.9719657897949,192.0,192.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Perfect,Realtime,609.9719657897949,218.0,218.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastq-cleaner,Perfect,Realtime,609.9719657897949,191.0,191.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,883.0247402191162,153.41091393809864,115.0,0.3340079472878143
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,198.34341430664062,65.48789047850869,68.0,0.036942787080754574
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,99.30306816101074,52.769672019719756,52.0,0.0148013849946107
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,1559.6764736175537,240.3028211334297,251.0,0.04261824249629606
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,721.4454488754272,132.6617868833159,103.0,0.28797851343025144
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,752.9015731811523,136.70120997053704,223.0,0.3869900898182196
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,311.80230712890625,80.0576596802853,79.0,0.013388097218801236
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,397.61913776397705,91.07778674903425,105.0,0.1325925071520548
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,2343.807553291321,340.9966369340426,414.0,0.1763366257631821
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,198.34341430664062,65.48789047850869,58.0,0.12910155997428774
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,1299.3983907699585,206.8793361950489,230.0,0.10052462523891785
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,1299.3983907699585,206.8793361950489,231.0,0.10441845803009138
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,99.30306816101074,52.769672019719756,53.0,0.004345810948683841
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,1299.3983907699585,206.8793361950489,219.0,0.05534549682626076
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,298.1696586608887,78.30702967811247,78.0,0.00393627792451886
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,846.3378324508667,148.69978230606702,138.0,0.07753465439179001
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,415.2684383392334,93.34421320145071,73.0,0.2786878520746673
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,846.3378324508667,148.69978230606702,132.0,0.12651350231868955
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,3247.4302740097046,457.0349144005105,581.0,0.2133650354552315
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,397.61913776397705,91.07778674903425,101.0,0.09823973515807677
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,198.34341430664062,65.48789047850869,70.0,0.06445870744987588
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,311.80230712890625,80.0576596802853,171.0,0.531826551577279
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-G,Realtime,721.4454488754272,132.6617868833159,106.0,0.25152629135203675
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,883.0247402191162,84.02106950069881,115.0,0.2693820043417494
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,198.34341430664062,35.86682626484538,68.0,0.47254667257580324
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,99.30306816101074,28.901231121580963,52.0,0.4442070938157507
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,1559.6764736175537,131.6105843930554,251.0,0.4756550422587434
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,721.4454488754272,72.65705502743793,103.0,0.2945916987627385
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,752.9015731811523,74.86939207205708,223.0,0.6642628158203718
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,311.80230712890625,43.84649054874089,79.0,0.44498113229441916
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,397.61913776397705,49.882064150261165,105.0,0.5249327223784651
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,2343.807553291321,186.7592167718941,414.0,0.5488907807442172
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,198.34341430664062,35.86682626484538,58.0,0.3816064437095624
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,1299.3983907699585,113.30499661657952,230.0,0.5073695799279152
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,1299.3983907699585,113.30499661657952,231.0,0.5095021791490064
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,99.30306816101074,28.901231121580963,53.0,0.4546937524230007
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,1299.3983907699585,113.30499661657952,219.0,0.4826255862256643
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,298.1696586608887,42.887694324230274,78.0,0.4501577650739708
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,846.3378324508667,81.44084682865613,138.0,0.4098489360242309
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,415.2684383392334,51.123355070107614,73.0,0.29968006753277243
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,846.3378324508667,81.44084682865613,132.0,0.3830238876616959
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,3247.4302740097046,250.31180195292927,581.0,0.5691707367419462
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,397.61913776397705,49.882064150261165,101.0,0.5061181767300875
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,198.34341430664062,35.86682626484538,70.0,0.487616767645066
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,311.80230712890625,43.84649054874089,171.0,0.7435877745687667
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Lotaru-A,Realtime,721.4454488754272,72.65705502743793,106.0,0.31455608464681195
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,883.0247402191162,136.04815491702,115.0,0.1830274340610436
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,198.34341430664062,359.5540865109405,68.0,4.287560095749125
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,99.30306816101074,180.01517259940837,52.0,2.461830242296315
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,1559.6764736175537,210.2650257890404,251.0,0.16229073390820556
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,721.4454488754272,111.15353593425664,103.0,0.07916054305103531
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,752.9015731811523,116.00000000000001,223.0,0.4798206278026905
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,311.80230712890625,565.2307342981144,79.0,6.154819421495119
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,397.61913776397705,720.798249630656,105.0,5.864745234577676
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,2343.807553291321,275.0,414.0,0.3357487922705314
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,198.34341430664062,359.5540865109405,58.0,5.199208388119664
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,1299.3983907699585,175.17609630398155,230.0,0.23836479867834107
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,1299.3983907699585,175.17609630398155,231.0,0.24166192076198462
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,99.30306816101074,180.01517259940837,53.0,2.396512690554875
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,1299.3983907699585,175.17609630398155,219.0,0.2001091492968879
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,298.1696586608887,540.5176653828803,78.0,5.929713658754876
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,846.3378324508667,130.3957808847333,138.0,0.05510303706714991
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,415.2684383392334,752.7926476704242,73.0,9.312228050279783
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,846.3378324508667,130.3957808847333,132.0,0.012153175115656722
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,3247.4302740097046,344.34276014870096,581.0,0.40732743520017045
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,397.61913776397705,720.798249630656,101.0,6.136616332976792
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,198.34341430664062,359.5540865109405,70.0,4.136486950156293
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,311.80230712890625,565.2307342981144,171.0,2.3054428906322477
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,OnlineP,Realtime,721.4454488754272,111.15353593425664,106.0,0.048618263530723
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Naive,Realtime,883.0247402191162,360.37898091587505,115.0,2.133730268833696
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Naive,Realtime,198.34341430664062,80.9476725436542,68.0,0.1904069491713854
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Naive,Realtime,99.30306816101074,40.52744716620795,52.0,0.22062601603446252
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Naive,Realtime,1559.6764736175537,636.5332617762045,251.0,1.5359890907418507
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Naive,Realtime,721.4454488754272,294.4354374347506,103.0,1.858596479949035
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Naive,Realtime,752.9015731811523,307.2732725536708,223.0,0.37790705181018286
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Naive,Realtime,311.80230712890625,127.25237762019087,79.0,0.6107895901289984
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-1,fastqc,Naive,Realtime,397.61913776397705,162.27583796176958,105.0,0.5454841710644722
