tool_name,input_size,actual_memory_bytes,predicted_memory_bytes,total_allocated_bytes,method_name,wastage_mb,failed,exec_time_s,retry_penalty_time_s,num_retries
burrows-wheeler-aligner,406.0,5991.0,6009.774601325448,6009.774601325448,Sizey,18.774601325448202,False,237,0,0
burrows-wheeler-aligner,406.0,5995.0,6010.391367024182,6010.391367024182,Sizey,15.391367024181818,False,245,0,0
burrows-wheeler-aligner,406.0,5998.0,6009.353962886585,6009.353962886585,Sizey,11.353962886584668,False,240,0,0
burrows-wheeler-aligner,406.0,5996.0,6009.767506761753,6009.767506761753,Sizey,13.767506761752884,False,258,0,0
burrows-wheeler-aligner,406.0,6000.0,6010.8360868987165,6010.8360868987165,Sizey,10.83608689871653,False,260,0,0
burrows-wheeler-aligner,406.0,6005.0,6010.749644414065,6010.749644414065,Sizey,5.7496444140651874,False,231,0,0
burrows-wheeler-aligner,406.0,5995.0,6010.797187222289,6010.797187222289,Sizey,15.797187222288812,False,222,0,0
burrows-wheeler-aligner,406.0,5993.0,6010.406821760548,6010.406821760548,Sizey,17.406821760548155,False,238,0,0
burrows-wheeler-aligner,204.0,5998.0,5992.253892276922,11984.507784553844,Sizey,5986.5077845538435,False,157,102,1
burrows-wheeler-aligner,204.0,5979.0,5991.843885576593,5991.843885576593,Sizey,12.843885576592584,False,134,0,0
burrows-wheeler-aligner,204.0,5970.0,5992.983443691532,5992.983443691532,Sizey,22.983443691531647,False,129,0,0
burrows-wheeler-aligner,204.0,6014.0,5993.207291110395,11986.41458222079,Sizey,5972.41458222079,False,150,94,1
burrows-wheeler-aligner,204.0,5967.0,5993.872844107606,5993.872844107606,Sizey,26.872844107606397,False,150,0,0
burrows-wheeler-aligner,204.0,5963.0,5992.705718793816,5992.705718793816,Sizey,29.70571879381623,False,150,0,0
burrows-wheeler-aligner,204.0,5974.0,5992.469551081972,5992.469551081972,Sizey,18.469551081971986,False,129,0,0
burrows-wheeler-aligner,204.0,5975.0,5993.4935815655235,5993.4935815655235,Sizey,18.493581565523527,False,116,0,0
burrows-wheeler-aligner,204.0,5958.0,5992.77887504436,5992.77887504436,Sizey,34.778875044359665,False,175,0,0
burrows-wheeler-aligner,204.0,5950.0,5993.105283844168,5993.105283844168,Sizey,43.1052838441683,False,123,0,0
burrows-wheeler-aligner,610.0,5973.0,6025.500881336672,6025.500881336672,Sizey,52.50088133667214,False,466,0,0
burrows-wheeler-aligner,610.0,5968.0,6025.096185265755,6025.096185265755,Sizey,57.096185265754684,False,434,0,0
